Country,City,CityId,Latitude,Longitude
Indonesia,Kab. Lamandau,3216,-2.180000000,111.380000000
Indonesia,Kab. Lamongan,3217,-7.130000000,112.390000000
Indonesia,Kab. Lampung Barat,3218,-5.020000000,104.070000000
Indonesia,Kab. Lampung Selatan,3219,-5.700000000,105.570000000
Indonesia,Kab. Lampung Tengah,3220,-4.929444000,105.221389000
Indonesia,Kab. Lampung Timur,3221,-5.066322000,105.501709000
Indonesia,Kab. Lampung Utara,3222,-4.816667000,104.900000000
Indonesia,Kab. Langkat,3223,3.760000000,98.410000000
Indonesia,Kab. Lanny Jaya,3224,-3.924500000,138.452175000
Indonesia,Kab. Lebak,3225,-6.355904000,106.248779000
Indonesia,Kab. Lebong,3226,-3.051770000,102.219060000
Indonesia,Kab. Lembata,3227,-8.390000000,123.400000000
Indonesia,Kab. Limapuluh Kota,3228,-0.156667000,100.661700000
Indonesia,Kab. Lingga,3229,-0.071411000,104.595337000
Indonesia,Kab. Lombok Barat,3230,-8.682173000,116.156387000
Indonesia,Kab. Lombok Tengah,3231,-8.681150000,116.282810000
Indonesia,Kab. Lombok Timur,3232,-8.583740000,116.572980000
Indonesia,Kab. Lombok Utara,3233,-8.357918000,116.156216000
Indonesia,Kab. Lumajang,3234,-8.133333000,113.216700000
Indonesia,Kab. Luwu,3235,-3.406157000,120.383377000
Indonesia,Kab. Luwu Timur,3236,-2.597260000,121.147910000
Indonesia,Kab. Luwu Utara,3237,-2.500000000,120.250000000
Indonesia,Kab. Madiun,3238,-7.612590000,111.647130000
Indonesia,Kab. Magelang,3239,-7.619803000,110.233383000
Indonesia,Kab. Magetan,3240,-7.654530000,111.346800000
Indonesia,Kab. Mahakam Ulu,3241,0.834208000,115.183439000
Indonesia,Kab. Majalengka,3242,-6.817470000,108.227750000
Indonesia,Kab. Majene,3243,-3.547000000,118.946000000
Indonesia,Kab. Malaka,3244,-9.562834000,124.903564000
Indonesia,Kab. Malang,3245,-8.131161000,112.570081000
Indonesia,Kab. Malinau,3246,3.584695000,116.669312000
Indonesia,Kab. Maluku Barat Daya,3247,-8.186358000,127.927206000
Indonesia,Kab. Maluku Tengah,3248,-3.346865000,128.929367000
Indonesia,Kab. Maluku Tenggara,3502,-5.661783000,132.745569000
Indonesia,Kab. Mamasa,3250,-2.992960000,119.343580000
Indonesia,Kab. Mamberamo Raya,3251,-2.435484000,138.213501000
Indonesia,Kab. Mamberamo Tengah,3252,-3.632000000,138.957000000
Indonesia,Kab. Mamuju Tengah,3253,-2.116000000,119.360000000
Indonesia,Kab. Mamuju Utara,3254,-1.176000000,119.362000000
Indonesia,Kab. Mandailing Natal,3255,0.716280000,99.418300000
Indonesia,Kab. Manggarai,3256,-8.567530000,120.572070000
Indonesia,Kab. Manggarai Barat,3257,-8.466667000,119.900000000
Indonesia,Kab. Manggarai Timur,3258,-8.850000000,120.650000000
Indonesia,Kab. Manokwari,3259,-0.900000000,134.000010000
Indonesia,Kab. Manokwari Selatan,3260,-1.514907000,134.199715000
Indonesia,Kab. Mappi,3261,-6.533333000,139.316700000
Indonesia,Kab. Maros,3262,-5.018631000,119.579575000
Indonesia,Kab. Maybrat,3263,-1.279629000,132.498035000
Indonesia,Kab. Melawi,3264,-0.342806000,111.775160000
Indonesia,Kab. Merangin,3265,-2.069011000,102.278778000
Indonesia,Kab. Merauke,3266,-8.528235000,140.414130000
Indonesia,Kab. Mesuji,3267,-3.886170000,105.426840000
Indonesia,Kab. Mimika,3268,-4.547262000,136.889467000
Indonesia,Kab. Minahasa,3269,1.301768000,124.910088000
Indonesia,Kab. Minahasa Selatan,3270,1.160000000,124.590000000
Indonesia,Kab. Minahasa Tenggara,3271,1.063330000,124.807500000
Indonesia,Kab. Minahasa Utara,3272,1.418465000,124.981842000
Indonesia,Kab. Mojokerto,3273,-7.620484000,112.510643000
Indonesia,Kab. Morowali,3274,-2.550000000,121.950000000
Indonesia,Kab. Morowali Utara,3275,-2.023234000,121.341557000
Indonesia,Kab. Muaraenim,3276,-3.650482000,103.782349000
Indonesia,Kab. Muaro Jambi,3277,-1.588738000,103.461610000
Indonesia,Kab. Muko Muko,3278,-2.500000000,101.166700000
Indonesia,Kab. Muna,3279,-4.798270000,122.695080000
Indonesia,Kab. Muna Barat,3280,-4.842970000,122.595062000
Indonesia,Kab. Murung Raya,3281,-0.583333000,114.583300000
Indonesia,Kab. Musi Banyuasin,3282,-2.850000000,103.850000000
Indonesia,Kab. Musi Rawas,3283,-3.245890000,103.038220000
Indonesia,Kab. Musi Rawas Utara,3284,-2.790796000,102.450256000
Indonesia,Kab. Nabire,3285,-3.429021000,135.279675000
Indonesia,Kab. Nagan Raya,3286,4.017699000,96.344604000
Indonesia,Kab. Nagekeo,3287,-8.555972000,121.273000000
Indonesia,Kab. Natuna,3288,3.913579000,108.209839000
Indonesia,Kab. Ndunga,3289,-4.498730000,138.417300000
Indonesia,Kab. Ngabang,3290,0.598744000,109.918213000
Indonesia,Kab. Ngada,3291,-8.810000000,121.010000000
Indonesia,Kab. Nganjuk,3292,-7.556000000,111.900000000
Indonesia,Kab. Ngawi,3293,-7.400000000,111.433300000
Indonesia,Kab. Nias,3294,1.083000000,97.748600000
Indonesia,Kab. Nias Barat,3295,1.006571000,97.463837000
Indonesia,Kab. Nias Selatan,3296,0.590000000,97.780000000
Indonesia,Kab. Nias Utara,3297,1.433909000,97.355690000
Indonesia,Kab. Nunukan,3298,4.127457000,117.638340000
Indonesia,Kab. Ogan Ilir,3299,-3.241982000,104.666748000
Indonesia,Kab. Ogan Komering Ilir,3300,-3.395530000,104.822530000
Indonesia,Kab. Ogan Komering Ulu,3301,-4.113588000,104.158630000
Indonesia,Kab. Ogan Komering Ulu Selatan,3302,-4.535356000,104.078979000
Indonesia,Kab. Ogan Komering Ulu Timur,3303,-4.261507000,104.398270000
Indonesia,Kab. Pacitan,3304,-8.201381000,111.090789000
Indonesia,Kab. Padang Pariaman,3305,-0.592750000,100.256860000
Indonesia,Kab. Padanglawas,3306,1.476125000,99.075394000
Indonesia,Kab. Padanglawas Utara,3307,1.506327000,99.624710000
Indonesia,Kab. Pahuwato,3308,0.480000000,121.930000000
Indonesia,Kab. Pak-Pak Bharat,3309,2.554780000,98.276230000
Indonesia,Kab. Pamekasan,3310,-7.160000000,113.480000000
Indonesia,Kab. Pandeglang,3311,-6.303889000,106.090000000
Indonesia,Kab. Pangandaran,3312,-7.684454000,108.538742000
Indonesia,Kab. Pangkajene dan Kepulauan,3313,-4.856827000,119.540909000
Indonesia,Kab. Paniai,3314,-3.929278000,136.379333000
Indonesia,Kab. Parigi Moutong,3315,-0.810000000,120.120000000
Indonesia,Kab. Pasaman,3316,0.166168000,100.152740000
Indonesia,Kab. Pasaman Barat,3317,0.162048000,99.838257000
Indonesia,Kab. Paser,3318,-1.916667000,116.250000000
Indonesia,Kab. Pasuruan,3319,-7.750285000,112.820148000
Indonesia,Kab. Pati,3320,-6.707430000,111.033850000
Indonesia,Kab. Pegunungan Arfak,3321,-1.305000000,133.924000000
Indonesia,Kab. Pegunungan Bintang,3322,-4.906173000,140.630467000
Indonesia,Kab. Pekalongan,3323,-7.040790000,109.657070000
Indonesia,Kab. Pelalawan,3324,0.392778000,101.857778000
Indonesia,Kab. Pemalang,3325,-7.009810000,109.391880000
Indonesia,Kab. Penajam Paser Utara,3326,-1.218710000,116.611820000
Indonesia,Kab. Penukal Abab Lematang Ilir,3327,-3.259806000,103.834534000
Indonesia,Kab. Pesawaran,3328,-5.503906000,105.136414000
Indonesia,Kab. Pesisir Barat,3329,-5.296092000,104.111938000
Indonesia,Kab. Pesisir Selatan,3330,-1.346045000,100.582237000
Indonesia,Kab. Pidie,3331,5.377449000,95.958023000
Indonesia,Kab. Pidie Jaya,3332,5.250281000,96.174316000
Indonesia,Kab. Pinrang,3333,-3.766667000,119.683300000
Indonesia,Kab. Polewali Mandar,3334,-3.409000000,119.314000000
Indonesia,Kab. Ponorogo,3335,-7.871544000,111.463165000
Indonesia,Kab. Pontianak,3336,0.365293000,109.003601000
Indonesia,Kab. Poso,3337,-1.410000000,120.760000000
Indonesia,Kab. Pringsewu,3338,-5.358991000,104.848022000
Indonesia,Kab. Probolinggo,3339,-7.850203000,113.310242000
Indonesia,Kab. Pulang Pisau,3340,-2.798426000,114.200177000
Indonesia,Kab. Pulau Morotai,3341,2.177000000,128.527000000
Indonesia,Kab. Pulau Taliabu,3342,-1.835261000,125.489273000
Indonesia,Kab. Puncak,3343,-3.976815000,137.623061000
Indonesia,Kab. Puncak Jaya,3344,-3.701686000,137.958728000
Indonesia,Kab. Purbalingga,3345,-7.327670000,109.408840000
Indonesia,Kab. Purwakarta,3346,-6.565025000,107.439423000
Indonesia,Kab. Purworejo,3347,-7.720000000,110.030000000
Indonesia,Kab. Raja Ampat,3348,-0.280000000,130.730000000
Indonesia,Kab. Rejang Lebong,3349,-3.439400000,102.521667000
Indonesia,Kab. Rembang,3350,-6.700000000,111.350000000
Indonesia,Kab. Rokan Hilir,3351,2.200000000,100.833300000
Indonesia,Kab. Rokan Hulu,3352,0.870000000,100.350000000
Indonesia,Kab. Rote Ndao,3353,-10.740000000,123.060000000
Indonesia,Kab. Sabu Raijua,3501,-10.461479000,121.879749000
Indonesia,Kab. Sambas,3354,1.516230000,109.328920000
Indonesia,Kab. Samosir,3355,2.508940000,98.626380000
Indonesia,Kab. Sampang,3356,-7.183333000,113.216700000
Indonesia,Kab. Sanggau,3357,0.210000000,110.460000000
Indonesia,Kab. Sangihe,3358,3.583333000,125.500000000
Indonesia,Kab. Sarmi,3359,-1.876585000,138.753484000
Indonesia,Kab. Sarolangun,3360,-2.330090000,102.649340000
Indonesia,Kab. Sekadau,3361,0.055940000,110.953410000
Indonesia,Kab. Seluma,3362,-4.088932000,102.612305000
Indonesia,Kab. Semarang,3363,-7.140000000,110.450000000
Indonesia,Kab. Seram Bagian Barat,3364,-3.066667000,128.200000000
Indonesia,Kab. Seram Bagian Timur,3365,-3.100000000,130.500000000
Indonesia,Kab. Serang,3366,-6.122000000,106.236000000
Indonesia,Kab. Serdang Bedagai,3367,3.500000000,99.130000000
Indonesia,Kab. Seruyan,3368,-3.337268000,112.540855000
Indonesia,Kab. Siak,3369,0.830000000,102.030000000
Indonesia,Kab. Sidenreng Rappang,3370,-4.836812000,119.548416000
Indonesia,Kab. Sidoarjo,3371,-7.440000000,112.770000000
Indonesia,Kab. Sigi Biromaru,3372,-0.958856000,119.914398000
Indonesia,Kab. Sijunjung,3373,-0.700000000,101.200000000
Indonesia,Kab. Sikka,3374,-8.630000000,122.190000000
Indonesia,Kab. Simalungun,3375,3.132700000,98.930300000
Indonesia,Kab. Simeulue,3376,2.493920000,96.184410000
Indonesia,Kab. Sinjai,3377,-5.120000000,120.230000000
Indonesia,Kab. Sintang,3378,0.083333000,111.583300000
Indonesia,Kab. Sitaro,3379,2.744720000,125.365000000
Indonesia,Kab. Situbondo,3380,-7.690000000,114.010000000
Indonesia,Kab. Sleman,3381,-7.720000000,110.380000000
Indonesia,Kab. Solok,3382,-0.933580000,100.829610000
Indonesia,Kab. Solok Selatan,3383,-1.358930000,101.275560000
Indonesia,Kab. Soppeng,3384,-4.330000000,119.830000000
Indonesia,Kab. Sorong,3385,-1.007690000,131.320280000
Indonesia,Kab. Sorong Selatan,3386,-1.433333000,132.016700000
Indonesia,Kab. Sragen,3387,-7.429879000,111.025085000
Indonesia,Kab. Subang,3388,-6.566389000,107.760773000
Indonesia,Kab. Sukabumi,3389,-6.930517000,106.921005000
Indonesia,Kab. Sukamara,3390,-2.606980000,111.312103000
Indonesia,Kab. Sukoharjo,3391,-7.682870000,110.831460000
Indonesia,Kab. Sumba Barat,3392,-9.590820000,119.433820000
Indonesia,Kab. Sumba Barat Daya,3393,-9.428000000,119.236000000
Indonesia,Kab. Sumba Tengah,3394,-9.590000000,119.574720000
Indonesia,Kab. Sumba Timur,3395,-9.660000000,120.250000000
Indonesia,Kab. Sumbawa,3396,-8.490000000,117.410000000
Indonesia,Kab. Sumbawa Barat,3397,-8.796850000,116.890080000
Indonesia,Kab. Sumedang,3398,-6.826000000,107.920000000
Indonesia,Kab. Sumenep,3399,-7.000340000,113.851810000
Indonesia,Kab. Supiori,3400,-0.716485000,135.702500000
Indonesia,Kab. Tabalong,3401,-2.097000000,115.393000000
Indonesia,Kab. Tabanan,3402,-8.536890000,115.123667000
Indonesia,Kab. Takalar,3403,-5.450000000,119.460000000
Indonesia,Kab. Talaud,3404,4.040000000,126.680000000
Indonesia,Kab. Tambrauw,3405,-0.646806000,132.410660000
Indonesia,Kab. Tana Tidung,3406,3.864255000,116.834106000
Indonesia,Kab. Tana Toraja,3407,-3.073324000,119.742737000
Indonesia,Kab. Tanah Bumbu,3408,-3.449000000,115.999000000
Indonesia,Kab. Tanah Datar,3409,-0.470030000,100.582310000
Indonesia,Kab. Tanah Laut,3410,-3.916667000,114.750000000
Indonesia,Kab. Tangerang,3411,-6.274860000,106.480179000
Indonesia,Kab. Tanggamus,3412,-5.487502000,104.617310000
Indonesia,Kab. Tanjung Jabung Barat,3413,-0.820000000,103.490000000
Indonesia,Kab. Tanjung Jabung Timur,3414,-1.181304000,103.811298000
Indonesia,Kab. Tapanuli Selatan,3415,1.603028000,99.268167000
Indonesia,Kab. Tapanuli Tengah,3416,1.690000000,98.830000000
Indonesia,Kab. Tapanuli Utara,3417,2.000010000,98.900000000
Indonesia,Kab. Tapin,3418,-2.920000000,115.110000000
Indonesia,Kab. Tasikmalaya,3419,-7.348833000,108.121944000
Indonesia,Kab. Tebo,3420,-1.393860000,102.316600000
Indonesia,Kab. Tegal,3421,-7.049730000,109.157440000
Indonesia,Kab. Teluk Bintuni,3422,-2.116667000,133.533300000
Indonesia,Kab. Teluk Wondama,3423,-2.815000000,134.523000000
Indonesia,Kab. Temanggung,3424,-7.245730000,110.137300000
Indonesia,Kab. Timor Tengah Selatan,3503,-9.858000000,124.285000000
Indonesia,Kab. Timor Tengah Utara,3425,-9.466667000,124.483300000
Indonesia,Kab. Toba Samosir,3426,2.380320000,99.246470000
Indonesia,Kab. Tojo Una-Una,3427,-0.877630000,121.604410000
Indonesia,Kab. Toli-Toli,3429,0.968330000,120.873700000
Indonesia,Kab. Tolikara,3428,-3.681263000,138.478369000
Indonesia,Kab. Toraja Utara,3430,-2.971156000,119.899292000
Indonesia,Kab. Trenggalek,3431,-8.050000000,111.716700000
Indonesia,Kab. Tuban,3432,-6.900000000,112.050000000
Indonesia,Kab. Tulang Bawang,3433,-4.500000000,105.250000000
Indonesia,Kab. Tulang Bawang Barat,3434,-4.412137000,105.054016000
Indonesia,Kab. Tulungagung,3435,-8.075600000,111.915870000
Indonesia,Kab. Wajo,3436,-5.125715000,119.411423000
Indonesia,Kab. Wakatobi,3437,-5.320000000,123.550000000
Indonesia,Kab. Waropen,3438,-2.230000000,136.520000000
Indonesia,Kab. Way Kanan,3439,-4.575540000,104.647590000
Indonesia,Kab. Wonogiri,3440,-7.800000000,110.910000000
Indonesia,Kab. Wonosobo,3441,-7.397550000,109.902940000
Indonesia,Kab. Yalimo,3442,-3.773359000,139.384083000
Indonesia,Kendari,2245,-3.999519000,122.512196000
Indonesia,Komodo,2246,-8.580230000,119.439675000
Indonesia,Kota Banjar,3443,-7.369960000,108.559010000
Indonesia,Kota Banjarbaru,3444,-3.461333000,114.768677000
Indonesia,Kota Batu,3445,-7.837080000,112.531440000
Indonesia,Kota Bau - Bau,3446,-5.470000000,122.610000000
Indonesia,Kota Bekasi,3447,-6.234760000,106.994476000
Indonesia,Kota Bima,3448,-8.460000000,118.720000000
Indonesia,Kota Binjai,3449,3.677600000,98.445800000
Indonesia,Kota Blitar,3450,-8.097300000,112.137451000
Indonesia,Kota Bogor,2247,-6.596386000,106.805968000
Indonesia,Kota Bontang,3451,0.166667000,117.500000000
Indonesia,Kota Bukittinggi,3452,-0.310000000,100.350000000
Indonesia,Kota Cilegon,3453,-6.022775000,106.052742000
Indonesia,Kota Cimahi,3454,-6.881910000,107.548610000
Indonesia,Kota Cirebon,3455,-6.720000000,108.575520000
Indonesia,Kota Depok,3456,-6.408107000,106.814575000
Indonesia,Kota Dumai,3457,1.583333000,101.466700000
Indonesia,Kota Gunung Sitoli,3458,1.252700000,97.619600000
Indonesia,Kota Jakarta Barat,3459,-6.203019000,106.731319000
Indonesia,Kota Jakarta Selatan,3460,-6.293118000,106.856804000
Indonesia,Kota Jakarta Timur,3461,-6.213599000,106.901093000
Indonesia,Kota Jakarta Utara,3462,-6.126218000,106.865559000
Indonesia,Kota Kediri,3463,-7.811684000,112.016602000
Indonesia,Kota Kotamobagu,3464,0.725078000,124.315796000
Indonesia,Kota Langsa,3465,4.484390000,97.921430000
Indonesia,Kota Lhokseumawe,3466,5.180000000,97.120000000
Indonesia,Kota Lubuk Linggau,3467,-3.354405000,102.628784000
Indonesia,Kota Madiun,3468,-7.631490000,111.530280000
Indonesia,Kota Malang,2248,-7.970654000,112.634014000
Indonesia,Kota Metro,3469,-5.100000000,105.330000000
Indonesia,Kota Mojokerto,3470,-7.468070000,112.437700000
Indonesia,Kota Padang Sidempuan,3471,1.500000000,99.250000000
Indonesia,Kota Padangpanjang,3472,-0.470000000,100.380000000
Indonesia,Kota Pagar Alam,3473,-3.921800000,103.590088000
Indonesia,Kota Palopo,3474,-2.994813000,120.193520000
Indonesia,Kota Pare Pare,3475,-4.021809000,119.641113000
Indonesia,Kota Pariaman,3476,-0.626200000,100.145290000
Indonesia,Kota Pasuruan,3477,-7.640000000,112.880000000
Indonesia,Kota Payakumbuh,3478,-0.239510000,100.641050000
Indonesia,Kota Pekalongan,3479,-6.900840000,109.688790000
Indonesia,Kota Pematang Siantar,3480,2.967600000,99.051450000
Indonesia,Kota Prabumulih,3481,-3.450000000,104.250000000
Indonesia,Kota Probolinggo,3482,-7.781280000,113.209050000
Indonesia,Kota Sabang,3483,5.838860000,95.295350000
Indonesia,Kota Salatiga,3484,-7.343040000,110.499770000
Indonesia,Kota Sawahlunto,3485,-0.682509000,100.796814000
Indonesia,Kota Sibolga,3486,1.797343000,98.767090000
Indonesia,Kota Singkawang,3487,0.879060000,109.019200000
Indonesia,Kota Solok,3488,-0.780000000,100.620000000
Indonesia,Kota Subulussalam,3489,2.645300000,98.026110000
Indonesia,Kota Sukabumi,3490,-6.861000000,106.956000000
Indonesia,Kota Sungai Penuh,3491,-2.035819000,101.445694000
Indonesia,Kota Tangerang Selatan,3492,-6.292000000,106.734000000
Indonesia,Kota Tanjung Balai,3493,2.941640000,99.778440000
Indonesia,Kota Tasikmalaya,3494,-7.360210000,108.217630000
Indonesia,Kota Tebing Tinggi,3495,3.329440000,99.138890000
Indonesia,Kota Tegal,3496,-6.860815000,109.152431000
Indonesia,Kota Tidore Kepulauan,3497,0.707399000,127.381840000
Indonesia,Kota Tomohon,3498,1.324421000,124.840393000
Indonesia,Kota Tual,3500,-5.633333000,132.733300000
Indonesia,Kupang,2249,-10.181539000,123.606650000
Indonesia,Kuta,2250,-8.725304000,115.174622000
Indonesia,Lombok,654,-8.500000000,116.650000000
Indonesia,Magelang,2251,-7.480415000,110.218726000
Indonesia,Makassar,2252,-5.150724000,119.432151000
Indonesia,Mamuju,2253,-2.574690000,119.036961000
Indonesia,Manado,651,1.480000000,124.830000000
Indonesia,Mataram,2254,-8.578580000,116.101315000
Indonesia,Medan,647,3.580000000,98.670000000
Indonesia,Padang,2255,-0.954519000,100.418085000
Indonesia,Palangkaraya,2256,-2.219051000,113.916514000
Indonesia,Palembang,2257,-2.971897000,104.776182000
Indonesia,Palu,2258,-0.902189000,119.878686000
Indonesia,Pangkal Pinang,2259,-2.124572000,106.112931000
Indonesia,Pekanbaru,2260,0.505959000,101.448105000
Indonesia,Pontianak,653,-0.020000000,109.330000000
Indonesia,Samarinda,2261,-0.497003000,117.142631000
Indonesia,Semarang,2262,-6.997298000,110.436977000
Indonesia,Serang,2263,-6.112616000,106.164170000
Indonesia,Sorong Kota,2264,-0.875786000,131.257314000
Indonesia,Surabaya,648,-7.230000000,112.730000000
Indonesia,Surakarta,2265,-7.577842000,110.824906000
Indonesia,Tangerang,2266,-6.206381000,106.652952000
Indonesia,Tanjung Pinang,2267,0.916032000,104.467345000
Indonesia,Tanjung Selor,2268,2.840324000,117.376292000
Indonesia,Tarakan,2269,3.323454000,117.579941000
Indonesia,Ternate,2270,0.772203000,127.375368000
Indonesia,Timika,2271,-4.548539000,136.884450000
Indonesia,Ujung Pandang,650,-5.150000000,119.400000000
Indonesia,Yahukimo,3499,-4.854224000,139.485602000
Indonesia,Yogyakarta,2272,-7.797664000,110.371068000
Iran (Islamic Republic of),Ahwaz,939,31.320000000,48.680000000
Iran (Islamic Republic of),Arak,1443,34.090000000,49.690000000
Iran (Islamic Republic of),Ardabil,1444,38.250000000,48.300000000
Iran (Islamic Republic of),Bandarabbas,943,27.180000000,56.270000000
Iran (Islamic Republic of),Birjand,1445,32.880000000,59.210000000
Iran (Islamic Republic of),Bojnoord,1446,37.480000000,57.320000000
Iran (Islamic Republic of),Bushehr,940,28.900000000,50.830000000
Iran (Islamic Republic of),Esfahan,935,32.650000000,51.680000000
Iran (Islamic Republic of),Ghazvin,1447,36.090000000,49.850000000
Iran (Islamic Republic of),Ghom,1448,34.640000000,50.890000000
Iran (Islamic Republic of),Gorgan,1449,36.840000000,54.430000000
Iran (Islamic Republic of),Hamedan,1450,34.790000000,48.510000000
Iran (Islamic Republic of),Ilam,1451,33.640000000,46.420000000
Iran (Islamic Republic of),Kerman,941,30.270000000,57.050000000
Iran (Islamic Republic of),Kermanshah,1452,34.310000000,47.060000000
Iran (Islamic Republic of),Khoramabad,1453,33.480000000,48.350000000
Iran (Islamic Republic of),Mashhad,938,36.280000000,59.580000000
Iran (Islamic Republic of),Orumiyeh,1454,37.570000000,45.040000000
Iran (Islamic Republic of),Rasht,1455,37.270000000,49.590000000
Iran (Islamic Republic of),Sanandaj,1456,35.320000000,46.990000000
Iran (Islamic Republic of),Sari,1457,36.560000000,53.050000000
Iran (Islamic Republic of),Semnan,1458,35.570000000,53.400000000
Iran (Islamic Republic of),Shahrekord,1459,32.100000000,50.510000000
Iran (Islamic Republic of),Shiraz,936,29.600000000,52.520000000
Iran (Islamic Republic of),Tabriz,937,38.070000000,46.280000000
Iran (Islamic Republic of),Tehran,218,35.700000000,51.350000000
Iran (Islamic Republic of),Yasouj,1460,30.660000000,51.590000000
Iran (Islamic Republic of),Yazd,1461,31.900000000,54.360000000
Iran (Islamic Republic of),Zahedan,942,29.480000000,60.850000000
Iran (Islamic Republic of),Zanjan,1462,36.670000000,48.490000000
Iraq,Amarah,1463,31.830000000,47.150000000
Iraq,Baghdad,1464,33.320000000,44.390000000
Iraq,Karbala,1465,32.610000000,44.020000000
Iraq,Kirkuk,1466,35.470000000,44.400000000
Iraq,Mosul,1467,36.340000000,43.140000000
Iraq,Nasiriya,1468,31.050000000,46.270000000
Ireland,Belmullet,330,54.230000000,-10.000000000
Ireland,Cork,328,51.850000000,-8.480000000
Ireland,Donegal,949,54.650000000,-8.100000000
Ireland,Dublin,188,53.380000000,-6.270000000
Ireland,Galway,948,53.270000000,-9.050000000
Ireland,Kerry,1914,51.933333000,-10.216667000
Ireland,Kilkenny,332,52.670000000,-7.270000000
Ireland,Malin Head,331,55.370000000,-7.330000000
Ireland,Mayo,1915,53.720000000,-9.000000000
Ireland,Offaly,1916,53.080000000,-7.900000000
Ireland,Shannon Airport,329,52.700000000,-8.920000000
Ireland,Wexford,1917,52.330000000,-6.450000000
Israel,Afula,1929,32.616700000,35.283300000
Israel,Beer Sheva,1930,31.250000000,34.800000000
Israel,Eilat,46,29.550000000,34.950000000
Israel,Haifa,1931,32.800000000,34.983300000
Israel,Jerusalem,43,31.783300000,35.216700000
Israel,Lod,1932,31.950000000,34.883300000
Israel,Mizpe Ramon,1933,30.600000000,34.800000000
Israel,Nazareth,1934,32.700000000,35.300000000
Israel,Tel Aviv,44,32.083300000,34.783300000
Israel,Tiberias,45,32.783300000,35.533300000
Israel,Zefat,1935,32.966700000,35.500000000
Italy,Agrigento,2069,37.076389000,14.225000000
Italy,Alghero,2070,40.635567000,8.282817000
Italy,Ancona,1942,43.616133330,13.518450000
Italy,Aosta,1943,45.734950000,7.313083333
Italy,Bari,600,41.130000000,16.780000000
Italy,Bologna,1944,44.494883330,11.342616670
Italy,Bolzano,1945,46.498300000,11.354750000
Italy,Cagliari,601,39.250000000,9.070000000
Italy,Campobasso,1946,41.560250000,14.662716670
Italy,Catania,2071,37.511833000,15.085517000
Italy,Crotone,1947,39.080750000,17.126883330
Italy,Florence (FIRENZE),602,43.800000000,11.200000000
Italy,Genova,1948,44.405650000,8.946250000
Italy,Isola d'Elba,2072,42.731111000,10.395556000
Italy,Lecce,2073,40.351517000,18.175017000
Italy,Milan (MILANO),603,45.430000000,9.280000000
Italy,Naples (NAPOLI),604,40.850000000,14.300000000
Italy,Palermo,605,38.180000000,13.100000000
Italy,Perugia,1949,43.145383330,12.416266670
Italy,Pescara,1950,42.461783330,14.216083330
Italy,Piacenza,2074,44.910000000,9.730000000
Italy,Pisa,2075,43.682500000,10.395556000
Italy,Potenza,1951,40.640400000,15.805600000
Italy,Reggio Calabria,2076,38.114444000,15.650000000
Italy,Rome (ROMA),201,41.951944000,12.500833000
Italy,Torino,1952,45.070983330,7.685683333
Italy,Udine,1953,46.070833330,13.234233330
Italy,Venice (VENEZIA),606,45.500000000,12.330000000
Italy,Verona,2077,45.380000000,10.860000000
Italy,Vieste,2078,41.881967000,16.179467000
Jamaica,Kingston,98,17.980000000,-76.800000000
Jamaica,Montego Bay,99,18.470000000,-77.920000000
Japan,Fukuoka,185,33.580000000,130.380000000
Japan,Nagoya,355,35.170000000,136.970000000
Japan,Naha,186,26.200000000,127.680000000
Japan,Osaka,184,34.680000000,135.520000000
Japan,Sapporo,181,43.050000000,141.330000000
Japan,Sendai,182,38.270000000,140.900000000
Japan,Tokyo,183,35.680000000,139.770000000
Jordan,Amman,215,31.980000000,35.980000000
Jordan,Aqaba,591,29.630000000,35.020000000
Jordan,Irbid,590,32.550000000,35.850000000
Kazakhstan,Almaty,152,43.230000000,76.930000000
Kazakhstan,Astana,153,51.170000000,71.430000000
Kenya,Eldoret,854,0.500000000,35.250000000
Kenya,Embu,1794,-0.480000000,37.450000000
Kenya,Garissa,1795,-0.470000000,39.630000000
Kenya,Kakamega,2946,0.282700000,34.751900000
Kenya,Kericho,2945,-0.368900000,35.286300000
Kenya,Kisii,2944,-0.677300000,34.779600000
Kenya,Kisumu,903,-0.080000000,34.750000000
Kenya,Kitale,2948,1.019100000,35.002300000
Kenya,Lamu,1796,-2.200000000,40.830000000
Kenya,Lodwar,519,3.120000000,35.620000000
Kenya,Machakos,2951,-1.517700000,37.263400000
Kenya,Makindu,1797,-2.280000000,37.820000000
Kenya,Malindi,1798,-3.219186400,40.116890600
Kenya,Marsabit,1799,2.330000000,37.980000000
Kenya,Meru,2950,0.051500000,37.645600000
Kenya,Mombasa,520,-4.030000000,39.620000000
Kenya,Moyale,2952,3.525778000,39.045280000
Kenya,Nairobi,251,-1.300000000,36.750000000
Kenya,Nakuru,518,-0.270000000,36.070000000
Kenya,Narok,2947,-1.087500000,35.877100000
Kenya,Nyeri,2949,-0.437100000,36.958000000
Kenya,Voi,1800,-3.380000000,38.550000000
Kenya,Wajir,2953,1.748800000,40.058600000
Kuwait,Kuwait Airport,217,29.220000000,47.980000000
Kuwait,Kuwait City,1498,29.380000000,47.980000000
Kyrgyzstan,Bishkek,210,42.850000000,74.570000000
Kyrgyzstan,Osh,2172,40.516666000,72.816666000
Lao People's Democratic Republic,Luangnamtha,1501,20.930000000,101.420000000
